# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=0
# for k=1.02735e-05 to 23.4548 h/Mpc,
# number of wavenumbers equal to 850
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ncdm[0]              6:d_tot                  7:phi                    8:psi                
       3.332094777779e-01       6.539518978839e-03      -2.609620947049e+04      -2.622387408046e+04      -8.738635493672e-03      -2.619579326009e+04       1.178090016165e-02       1.178090016267e-02 
       3.363691011500e-01       6.442250699767e-03      -2.619676163871e+04      -2.632625869319e+04      -8.913509689368e-03      -2.629785627769e+04       1.160565807626e-02       1.160565807722e-02 
       3.395287250549e-01       6.346716768309e-03      -2.629422823862e+04      -2.642558158749e+04      -9.408882848509e-03      -2.639685469763e+04       1.143354089942e-02       1.143354090028e-02 
       3.426883494779e-01       6.253512149397e-03      -2.639142448544e+04      -2.652454362286e+04      -9.953192929468e-03      -2.649550674638e+04       1.126562170450e-02       1.126562170526e-02 
       3.458479744046e-01       6.163140599189e-03      -2.649095299284e+04      -2.662564810844e+04      -1.026981353481e-02      -2.659633076732e+04       1.110280892301e-02       1.110280892370e-02 
       3.490075998213e-01       6.075951878682e-03      -2.659489019227e+04      -2.673089721695e+04      -1.017076496015e-02      -2.670134013685e+04       1.094573435982e-02       1.094573436048e-02 
       3.521672257149e-01       5.992142327513e-03      -2.670472059238e+04      -2.684172749015e+04      -9.650842345671e-03      -2.681197859111e+04       1.079475040001e-02       1.079475040069e-02 
       3.553268520724e-01       5.911728679914e-03      -2.682116211722e+04      -2.695884283681e+04      -8.903950143667e-03      -2.692895205652e+04       1.064988723790e-02       1.064988723862e-02 
       3.584864788817e-01       5.834558938024e-03      -2.694413765881e+04      -2.708218196844e+04      -8.172435636068e-03      -2.705219674928e+04       1.051086820701e-02       1.051086820777e-02 
       3.616461061307e-01       5.760369587318e-03      -2.707300413561e+04      -2.721114434483e+04      -7.728428631281e-03      -2.718110554836e+04       1.037722285154e-02       1.037722285231e-02 
       3.648057338080e-01       5.688757512123e-03      -2.720633860629e+04      -2.734437067658e+04      -7.719215789115e-03      -2.731430945484e+04       1.024822205745e-02       1.024822205819e-02 
       3.679653619026e-01       5.619296599743e-03      -2.734247641354e+04      -2.748027451453e+04      -8.079527866036e-03      -2.745021006473e+04       1.012309722674e-02       1.012309722742e-02 
       3.711249904037e-01       5.551536075146e-03      -2.747950168187e+04      -2.761702218702e+04      -8.612292450697e-03      -2.758696119012e+04       1.000103801879e-02       1.000103801939e-02 
       3.742846193011e-01       5.485046534476e-03      -2.761543600936e+04      -2.775271774333e+04      -9.047129485701e-03      -2.772265434326e+04       9.881263067404e-03       9.881263067943e-03 
       3.774442485846e-01       5.419465927981e-03      -2.774855849167e+04      -2.788571029134e+04      -9.167885757300e-03      -2.785562799858e+04       9.763127094510e-03       9.763127095015e-03 
       3.806038782447e-01       5.354515376662e-03      -2.787744335257e+04      -2.801463001728e+04      -8.900580012117e-03      -2.798450385769e+04       9.646123236930e-03       9.646123237434e-03 
       3.837635082720e-01       5.290014359856e-03      -2.800112265756e+04      -2.813854546271e+04      -8.311171304221e-03      -2.810834494336e+04       9.529926172638e-03       9.529926173168e-03 
       3.869231386574e-01       5.225881176129e-03      -2.811912803954e+04      -2.825700216794e+04      -7.618378219533e-03      -2.822669472133e+04       9.414391080772e-03       9.414391081336e-03 
       3.900827693924e-01       5.162113021620e-03      -2.823140431096e+04      -2.836993917816e+04      -7.080220633292e-03      -2.833949317127e+04       9.299511966305e-03       9.299511966889e-03 
       3.932424004682e-01       5.098794287566e-03      -2.833840278547e+04      -2.847778281421e+04      -6.865236842917e-03      -2.844717045842e+04       9.185440983493e-03       9.185440984072e-03 
       3.964020318769e-01       5.036063595378e-03      -2.844092705496e+04      -2.858129603242e+04      -7.039164727951e-03      -2.855049576887e+04       9.072427852752e-03       9.072427853296e-03 
       3.995616636105e-01       4.974090591146e-03      -2.854002774128e+04      -2.868147931810e+04      -7.477338936758e-03      -2.865047725665e+04       8.960780692824e-03       8.960780693313e-03 
       4.027212956612e-01       4.913057840035e-03      -2.863688159441e+04      -2.877945376031e+04      -7.956653270420e-03      -2.874824452147e+04       8.850824967560e-03       8.850824967994e-03 
       4.058809280217e-01       4.853147116801e-03      -2.873275370674e+04      -2.887642984883e+04      -8.230287122577e-03      -2.884501636899e+04       8.742891995657e-03       8.742891996052e-03 
       4.090405606848e-01       4.794492413281e-03      -2.882867494405e+04      -2.897338786464e+04      -8.169454037171e-03      -2.894178082617e+04       8.637222617311e-03       8.637222617693e-03 
       4.122001936434e-01       4.737209810433e-03      -2.892561324600e+04      -2.907125681945e+04      -7.754189453266e-03      -2.903947281377e+04       8.534025927558e-03       8.534025927953e-03 
       4.153598268908e-01       4.681380809231e-03      -2.902436217834e+04      -2.917080212636e+04      -7.136719703731e-03      -2.913886199054e+04       8.433448942751e-03       8.433448943173e-03 
       4.185194604205e-01       4.627026359441e-03      -2.912535706082e+04      -2.927244545521e+04      -6.549607591736e-03      -2.924037206979e+04       8.335529523904e-03       8.335529524350e-03 
       4.216790942260e-01       4.574139618244e-03      -2.922885723088e+04      -2.937644540498e+04      -6.204920181320e-03      -2.934426169101e+04       8.240255151078e-03       8.240255151531e-03 
       4.248387283012e-01       4.522643756008e-03      -2.933465845031e+04      -2.948261111817e+04      -6.204900705672e-03      -2.945033792738e+04       8.147487355884e-03       8.147487356322e-03 
       4.279983626401e-01       4.472464627554e-03      -2.944254078706e+04      -2.959074665859e+04      -6.513010900661e-03      -2.955840108826e+04       8.057092243977e-03       8.057092244379e-03 
       4.311579972369e-01       4.423472162856e-03      -2.955188435771e+04      -2.970026298496e+04      -6.971222886208e-03      -2.966785740697e+04       7.968836277104e-03       7.968836277462e-03 
       4.343176320859e-01       4.375564164971e-03      -2.966219572655e+04      -2.981070342325e+04      -7.348780831256e-03      -2.977824450416e+04       7.882532731726e-03       7.882532732046e-03 
       4.374772671816e-01       4.328579325655e-03      -2.977255564377e+04      -2.992118456533e+04      -7.468222705836e-03      -2.988867353943e+04       7.797893032258e-03       7.797893032558e-03 
       4.406369025188e-01       4.282404355502e-03      -2.988230844288e+04      -3.003108557969e+04      -7.244588492482e-03      -2.999851833092e+04       7.714711441007e-03       7.714711441309e-03 
       4.437965380921e-01       4.236911919457e-03      -2.999066695520e+04      -3.013964815355e+04      -6.755430822126e-03      -3.010701620637e+04       7.632758281442e-03       7.632758281762e-03 
       4.469561738967e-01       4.191996418327e-03      -3.009696858921e+04      -3.024623123449e+04      -6.186710128881e-03      -3.021352288163e+04       7.551845536796e-03       7.551845537139e-03 
       4.501158099277e-01       4.147607678100e-03      -3.020090363394e+04      -3.035053863814e+04      -5.744571866715e-03      -3.031774011118e+04       7.471880267351e-03       7.471880267709e-03 
       4.532754461801e-01       4.103680568187e-03      -3.030205287410e+04      -3.045215414723e+04      -5.585924089397e-03      -3.041925132514e+04       7.392745335305e-03       7.392745335660e-03 
       4.564350826496e-01       4.060199438598e-03      -3.040035765338e+04      -3.055101369196e+04      -5.743702692964e-03      -3.051799333291e+04       7.314414218919e-03       7.314414219253e-03 
       4.595947193315e-01       4.017174591182e-03      -3.049594406269e+04      -3.064723055778e+04      -6.129593048766e-03      -3.061408142092e+04       7.236903569587e-03       7.236903569888e-03 
       4.627543562215e-01       3.974640187841e-03      -3.058915298320e+04      -3.074112671464e+04      -6.546007712746e-03      -3.070784046817e+04       7.160277554152e-03       7.160277554419e-03 
       4.659139933154e-01       3.932644250415e-03      -3.068043182947e+04      -3.083312666192e+04      -6.794149754803e-03      -3.079969848880e+04       7.084620140628e-03       7.084620140871e-03 
       4.690736306090e-01       3.891255058937e-03      -3.077043212290e+04      -3.092385786475e+04      -6.745766260257e-03      -3.089028658367e+04       7.010056393080e-03       7.010056393316e-03 
       4.722332680983e-01       3.850509683742e-03      -3.085957505818e+04      -3.101371722281e+04      -6.403677190381e-03      -3.098000539473e+04       6.936652581893e-03       6.936652582139e-03 
       4.753929057794e-01       3.810473428617e-03      -3.094853416718e+04      -3.110335791052e+04      -5.889495522316e-03      -3.106951113678e+04       6.864527352270e-03       6.864527352534e-03 
       4.785525436484e-01       3.771196749429e-03      -3.103787275205e+04      -3.119332697176e+04      -5.396581818145e-03      -3.115935327438e+04       6.793769221402e-03       6.793769221684e-03 
       4.817121817017e-01       3.732699399005e-03      -3.112794146173e+04      -3.128396442909e+04      -5.112572627883e-03      -3.124987341745e+04       6.724416690184e-03       6.724416690472e-03 
       4.848718199357e-01       3.694987311523e-03      -3.121895705630e+04      -3.137548206468e+04      -5.120946117765e-03      -3.134128407615e+04       6.656478143211e-03       6.656478143489e-03 
       4.880314583468e-01       3.658056988166e-03      -3.131107312138e+04      -3.146803529980e+04      -5.397090398977e-03      -3.143374033388e+04       6.589948785923e-03       6.589948786178e-03 
       4.911910969315e-01       3.621883084521e-03      -3.140424081532e+04      -3.156158242458e+04      -5.796539432159e-03      -3.152719935997e+04       6.524782407843e-03       6.524782408070e-03 
       4.943507356867e-01       3.586417897499e-03      -3.149820424422e+04      -3.165587884297e+04      -6.132580971303e-03      -3.162141483596e+04       6.460892886306e-03       6.460892886509e-03 
       4.975103746089e-01       3.551601980843e-03      -3.159258545158e+04      -3.175056065225e+04      -6.241911366464e-03      -3.171602073429e+04       6.398173651405e-03       6.398173651596e-03 
       5.006700136951e-01       3.517383425747e-03      -3.168703921861e+04      -3.184529870992e+04      -6.054886530549e-03      -3.181068545596e+04       6.336529744367e-03       6.336529744560e-03 
       5.038296529421e-01       3.483707743334e-03      -3.178119188370e+04      -3.193973556086e+04      -5.639336170412e-03      -3.190504907705e+04       6.275864831612e-03       6.275864831818e-03 
       5.069892923469e-01       3.450515480013e-03      -3.187458331469e+04      -3.203342495034e+04      -5.154648863942e-03      -3.199866327057e+04       6.216069693123e-03       6.216069693345e-03 
       5.101489319066e-01       3.417757198684e-03      -3.196684114571e+04      -3.212600595175e+04      -4.774991743016e-03      -3.209116539964e+04       6.157056493786e-03       6.157056494018e-03 
       5.133085716182e-01       3.385416785466e-03      -3.205788063350e+04      -3.221740297897e+04      -4.646144464923e-03      -3.218247844564e+04       6.098795441592e-03       6.098795441823e-03 
       5.164682114791e-01       3.353453326834e-03      -3.214738917399e+04      -3.230730668552e+04      -4.794784096551e-03      -3.227229263647e+04       6.041214276664e-03       6.041214276882e-03 
       5.196278514865e-01       3.321869421710e-03      -3.223544428252e+04      -3.239579533072e+04      -5.137624558003e-03      -3.236068608997e+04       5.984315640509e-03       5.984315640705e-03 
       5.227874916377e-01       3.290661147705e-03      -3.232208442984e+04      -3.248290396933e+04      -5.507226212552e-03      -3.244769439322e+04       5.928093979050e-03       5.928093979224e-03 
       5.259471319301e-01       3.259834516469e-03      -3.240744275650e+04      -3.256875932939e+04      -5.729635993692e-03      -3.253344525543e+04       5.872560337558e-03       5.872560337716e-03 
       5.291067723612e-01       3.229396156783e-03      -3.249165521583e+04      -3.265348832757e+04      -5.699986936533e-03      -3.261806699138e+04       5.817725053521e-03       5.817725053675e-03 
       5.322664129285e-01       3.199381885671e-03      -3.257517699554e+04      -3.273753740803e+04      -5.408273135943e-03      -3.270200730176e+04       5.763653975059e-03       5.763653975221e-03 
       5.354260536296e-01       3.169791055109e-03      -3.265810207800e+04      -3.282098979660e+04      -4.962835698031e-03      -3.278535109678e+04       5.710346370415e-03       5.710346370590e-03 
       5.385856944621e-01       3.140635444229e-03      -3.274064326403e+04      -3.290404927885e+04      -4.538532117073e-03      -3.286830353386e+04       5.657821925347e-03       5.657821925534e-03 
       5.417453354237e-01       3.111926006332e-03      -3.282302855152e+04      -3.298693573868e+04      -4.292489058779e-03      -3.295108572079e+04       5.606101811829e-03       5.606101812022e-03 
       5.449049765121e-01       3.083666741581e-03      -3.290540576668e+04      -3.306979138651e+04      -4.310431276349e-03      -3.303384071802e+04       5.555192781605e-03       5.555192781791e-03 
       5.480646177253e-01       3.055856348983e-03      -3.298787037659e+04      -3.315270810427e+04      -4.562519058798e-03      -3.311666094979e+04       5.505092537698e-03       5.505092537869e-03 
       5.512242590609e-01       3.028490571810e-03      -3.307048378279e+04      -3.323574616082e+04      -4.918111824950e-03      -3.319960684702e+04       5.455793310803e-03       5.455793310955e-03 
       5.543839005169e-01       3.001553954147e-03      -3.315318450435e+04      -3.331884544829e+04      -5.216591127129e-03      -3.328261810151e+04       5.407267753685e-03       5.407267753820e-03 
       5.575435420913e-01       2.975034640330e-03      -3.323593622271e+04      -3.340197254651e+04      -5.314438117105e-03      -3.336566084248e+04       5.359493693331e-03       5.359493693458e-03 
       5.607031837821e-01       2.948920497923e-03      -3.331869753164e+04      -3.348509087335e+04      -5.162485567252e-03      -3.344869773217e+04       5.312449108048e-03       5.312449108177e-03 
       5.638628255873e-01       2.923195206369e-03      -3.340138039816e+04      -3.356811837386e+04      -4.800445387727e-03      -3.353164579019e+04       5.266105509285e-03       5.266105509424e-03 
       5.670224675049e-01       2.897832042256e-03      -3.348376297223e+04      -3.365083869730e+04      -4.375262612910e-03      -3.361428785634e+04       5.220414564544e-03       5.220414564694e-03 
       5.701821095331e-01       2.872823191607e-03      -3.356583211568e+04      -3.373324516035e+04      -4.051839345384e-03      -3.369661622372e+04       5.175361989035e-03       5.175361989193e-03 
       5.733417516701e-01       2.848149748926e-03      -3.364743944962e+04      -3.381519468306e+04      -3.937704327736e-03      -3.377848701297e+04       5.130913203721e-03       5.130913203880e-03 
       5.765013939140e-01       2.823799419225e-03      -3.372851011989e+04      -3.389661688525e+04      -4.073710803115e-03      -3.385982915397e+04       5.087045850189e-03       5.087045850338e-03 
       5.796610362632e-01       2.799759343020e-03      -3.380896854166e+04      -3.397743860567e+04      -4.382425011109e-03      -3.394056912212e+04       5.043737962319e-03       5.043737962454e-03 
       5.828206787159e-01       2.776009678690e-03      -3.388863699408e+04      -3.405748380668e+04      -4.718803144903e-03      -3.402053066466e+04       5.000953218183e-03       5.000953218301e-03 
       5.859803212704e-01       2.752549316280e-03      -3.396756697651e+04      -3.413680434372e+04      -4.922441667577e-03      -3.409976556502e+04       4.958689823596e-03       4.958689823704e-03 
       5.891399639251e-01       2.729372701264e-03      -3.404575211664e+04      -3.421539201936e+04      -4.898603298462e-03      -3.417826591818e+04       4.916937293714e-03       4.916937293819e-03 
       5.922996066783e-01       2.706485194382e-03      -3.412332756681e+04      -3.429338042547e+04      -4.642322883680e-03      -3.425616552424e+04       4.875705580909e-03       4.875705581019e-03 
       5.954592495286e-01       2.683875939661e-03      -3.420022307108e+04      -3.437069522298e+04      -4.253737566549e-03      -3.433339071502e+04       4.834974827017e-03       4.834974827138e-03 
       5.986188924743e-01       2.661548722545e-03      -3.427655835245e+04      -3.444745290905e+04      -3.882838744225e-03      -3.441005846560e+04       4.794752400612e-03       4.794752400742e-03 
       6.017785355139e-01       2.639506756897e-03      -3.435244432222e+04      -3.452376022019e+04      -3.671008910265e-03      -3.448627614412e+04       4.755043871213e-03       4.755043871347e-03 
       6.049381786461e-01       2.617752685033e-03      -3.442798912272e+04      -3.459972229155e+04      -3.685503721814e-03      -3.456214933229e+04       4.715854166067e-03       4.715854166197e-03 
       6.080978218692e-01       2.596277087593e-03      -3.450313806833e+04      -3.467528072610e+04      -3.916263133272e-03      -3.463762024014e+04       4.677165781346e-03       4.677165781465e-03 
       6.112574651820e-01       2.575101400117e-03      -3.457825736380e+04      -3.475080034013e+04      -4.236824299553e-03      -3.471305379611e+04       4.639018260498e-03       4.639018260604e-03 
       6.144171085830e-01       2.554204820423e-03      -3.465313854556e+04      -3.482607037206e+04      -4.508817332333e-03      -3.478823966638e+04       4.601373276417e-03       4.601373276511e-03 
       6.175767520709e-01       2.533595755612e-03      -3.472797071215e+04      -3.490128001973e+04      -4.599104968280e-03      -3.486336697675e+04       4.564246193303e-03       4.564246193392e-03 
       6.207363956443e-01       2.513261308849e-03      -3.480265092475e+04      -3.497632675293e+04      -4.464541037729e-03      -3.493833316256e+04       4.527613795262e-03       4.527613795352e-03 
       6.238960393020e-01       2.493201331035e-03      -3.487724806622e+04      -3.505128065742e+04      -4.148927342158e-03      -3.501320809762e+04       4.491475765525e-03       4.491475765622e-03 
       6.270556830426e-01       2.473402552734e-03      -3.495165155357e+04      -3.512603304122e+04      -3.777139154222e-03      -3.508788282181e+04       4.455808939226e-03       4.455808939332e-03 
       6.302153268649e-01       2.453862132972e-03      -3.502587824164e+04      -3.520060310427e+04      -3.491533000517e-03      -3.516237615677e+04       4.420606993863e-03       4.420606993975e-03 
       6.333749707677e-01       2.434568653873e-03      -3.509983304222e+04      -3.527489793470e+04      -3.399848822830e-03      -3.523659487247e+04       4.385849770992e-03       4.385849771104e-03 
       6.365346147498e-01       2.415513012448e-03      -3.517344944884e+04      -3.534885322958e+04      -3.522323069970e-03      -3.531047433497e+04       4.351521297305e-03       4.351521297411e-03 
       6.396942588100e-01       2.396690303628e-03      -3.524671434610e+04      -3.542245813726e+04      -3.801143968425e-03      -3.538400333616e+04       4.317612618012e-03       4.317612618107e-03 
       6.428539029472e-01       2.378092672601e-03      -3.531956728677e+04      -3.549565362589e+04      -4.099807458049e-03      -3.545712263683e+04       4.284109201916e-03       4.284109202000e-03 
       6.460135471602e-01       2.359713461147e-03      -3.539196753415e+04      -3.556840015762e+04      -4.280815535983e-03      -3.552979252038e+04       4.250999300298e-03       4.250999300375e-03 
       6.491731914479e-01       2.341548912735e-03      -3.546391155580e+04      -3.564069454014e+04      -4.262681374571e-03      -3.560200974141e+04       4.218275826845e-03       4.218275826919e-03 
       6.523328358092e-01       2.323596515004e-03      -3.553542098997e+04      -3.571255879647e+04      -4.040504778175e-03      -3.567379625523e+04       4.185934815413e-03       4.185934815492e-03 
       6.554924802430e-01       2.305855123842e-03      -3.560653091327e+04      -3.578402688730e+04      -3.698215110050e-03      -3.574518618979e+04       4.153973759279e-03       4.153973759366e-03 
       6.586521247484e-01       2.288317238556e-03      -3.567718607149e+04      -3.585504309817e+04      -3.373214595253e-03      -3.581612392030e+04       4.122379811675e-03       4.122379811768e-03 
       6.618117693242e-01       2.270987205395e-03      -3.574749805046e+04      -3.592571788341e+04      -3.183527018079e-03      -3.588672004807e+04       4.091159461514e-03       4.091159461610e-03 
       6.649714139696e-01       2.253854827548e-03      -3.581737520008e+04      -3.599595772626e+04      -3.204067338817e-03      -3.595688138075e+04       4.060295839546e-03       4.060295839639e-03 
       6.681310586834e-01       2.236928415867e-03      -3.588699750527e+04      -3.606594188684e+04      -3.410724500509e-03      -3.602678724031e+04       4.029803095248e-03       4.029803095334e-03 
       6.712907034647e-01       2.220201538438e-03      -3.595631932660e+04      -3.613562333505e+04      -3.700117862616e-03      -3.609639083160e+04       3.999669696758e-03       3.999669696834e-03 
       6.744503483126e-01       2.203665168863e-03      -3.602524826232e+04      -3.620490779332e+04      -3.945673325689e-03      -3.616559820309e+04       3.969879269385e-03       3.969879269452e-03 
       6.776099932261e-01       2.187336424713e-03      -3.609412495000e+04      -3.627413662674e+04      -4.030052607112e-03      -3.623475050280e+04       3.940463270372e-03       3.940463270436e-03 
       6.807696382044e-01       2.171200951420e-03      -3.616276606906e+04      -3.634312512690e+04      -3.911545309547e-03      -3.630366329773e+04       3.911395276343e-03       3.911395276408e-03 
       6.839292832464e-01       2.155254392677e-03      -3.623115641385e+04      -3.641185763451e+04      -3.633685040233e-03      -3.637232100533e+04       3.882667766768e-03       3.882667766838e-03 
       6.870889283514e-01       2.139491888830e-03      -3.629926586371e+04      -3.648030445986e+04      -3.300615943461e-03      -3.644069387624e+04       3.854271910439e-03       3.854271910517e-03 
       6.902485735185e-01       2.123916015693e-03      -3.636718886430e+04      -3.654856065840e+04      -3.044306605634e-03      -3.650887684080e+04       3.826212179910e-03       3.826212179992e-03 
       6.934082187467e-01       2.108529672435e-03      -3.643502721284e+04      -3.661672886104e+04      -2.965458080979e-03      -3.657697236695e+04       3.798493585202e-03       3.798493585284e-03 
       6.965678640354e-01       2.093313517865e-03      -3.650250486086e+04      -3.668453302656e+04      -3.079208163429e-03      -3.664470449437e+04       3.771081928160e-03       3.771081928237e-03 
       6.997275093836e-01       2.078275763474e-03      -3.656980814639e+04      -3.675216123586e+04      -3.329029875933e-03      -3.671226097113e+04       3.743991449677e-03       3.743991449747e-03 
       7.028871547906e-01       2.063404303399e-03      -3.663677846774e+04      -3.681945487502e+04      -3.603272467965e-03      -3.677948323238e+04       3.717200804356e-03       3.717200804417e-03 
       7.060468002556e-01       2.048700914165e-03      -3.670348974899e+04      -3.688648910726e+04      -3.773771615225e-03      -3.684644622212e+04       3.690712721422e-03       3.690712721478e-03 
       7.092064457777e-01       2.034160086685e-03      -3.676989375943e+04      -3.695321603476e+04      -3.757056838625e-03      -3.691310200383e+04       3.664517562774e-03       3.664517562829e-03 
       7.123660913563e-01       2.019784796336e-03      -3.683609176582e+04      -3.701973805980e+04      -3.559740634584e-03      -3.697955276895e+04       3.638620732025e-03       3.638620732083e-03 
       7.155257369905e-01       2.005561031771e-03      -3.690187161955e+04      -3.708584199684e+04      -3.253974872970e-03      -3.704558556009e+04       3.612996637813e-03       3.612996637877e-03 
       7.186853826797e-01       1.991488287513e-03      -3.696726996656e+04      -3.715156513476e+04      -2.963062637027e-03      -3.711123755288e+04       3.587644698732e-03       3.587644698800e-03 
       7.218450284231e-01       1.977576320347e-03      -3.703251477534e+04      -3.721713572984e+04      -2.797798838680e-03      -3.717673689004e+04       3.562582591026e-03       3.562582591097e-03 
       7.250046742201e-01       1.963807618627e-03      -3.709732059083e+04      -3.728226700589e+04      -2.816918561523e-03      -3.724179709055e+04       3.537778427380e-03       3.537778427450e-03 
       7.281643200698e-01       1.950196775410e-03      -3.716200622367e+04      -3.734727864166e+04      -3.003120344741e-03      -3.730673760020e+04       3.513258420986e-03       3.513258421050e-03 
       7.313239659717e-01       1.936728405062e-03      -3.722632938510e+04      -3.741192676196e+04      -3.265918933397e-03      -3.737131486834e+04       3.488995261707e-03       3.488995261764e-03 
       7.344836119250e-01       1.923412011531e-03      -3.729051484320e+04      -3.747643662161e+04      -3.494548500185e-03      -3.743575400550e+04       3.465005892838e-03       3.465005892888e-03 
       7.376432579291e-01       1.910226112620e-03      -3.735419147415e+04      -3.754043525144e+04      -3.567230504601e-03      -3.749968244656e+04       3.441251774568e-03       3.441251774615e-03 
       7.408029039833e-01       1.897196712002e-03      -3.741790544631e+04      -3.760446996693e+04      -3.466559521135e-03      -3.756364716202e+04       3.417779284738e-03       3.417779284786e-03 
       7.439625500871e-01       1.884301850810e-03      -3.748127440118e+04      -3.766815728913e+04      -3.212482368393e-03      -3.762726496497e+04       3.394549263572e-03       3.394549263625e-03 
       7.471221962397e-01       1.871544992675e-03      -3.754440807809e+04      -3.773160694209e+04      -2.915032714652e-03      -3.769064554928e+04       3.371567902943e-03       3.371567903001e-03 
       7.502818424405e-01       1.858925048594e-03      -3.760732630047e+04      -3.779483901633e+04      -2.692585862811e-03      -3.775380895709e+04       3.348833182679e-03       3.348833182740e-03 
       7.534414886890e-01       1.846444521962e-03      -3.767012338825e+04      -3.785794782397e+04      -2.623353318443e-03      -3.781684947371e+04       3.326349628156e-03       3.326349628217e-03 
       7.566011349846e-01       1.834091817176e-03      -3.773260607261e+04      -3.792073961790e+04      -2.724090022208e-03      -3.787957348563e+04       3.304096449898e-03       3.304096449956e-03 
       7.597607813265e-01       1.821876582364e-03      -3.779500989229e+04      -3.798345147863e+04      -2.953868754080e-03      -3.794221775791e+04       3.282090725284e-03       3.282090725336e-03 
       7.629204277144e-01       1.809776441414e-03      -3.785691608973e+04      -3.804566282505e+04      -3.198900377525e-03      -3.800436212421e+04       3.260292563249e-03       3.260292563295e-03 
       7.660800741476e-01       1.797809130330e-03      -3.791872775135e+04      -3.810777867395e+04      -3.351368670541e-03      -3.806641117416e+04       3.238733506902e-03       3.238733506944e-03 
       7.692397206255e-01       1.785965941645e-03      -3.798030449174e+04      -3.816965853716e+04      -3.340545604885e-03      -3.812822447771e+04       3.217398032210e-03       3.217398032251e-03 
       7.723993671477e-01       1.774243454141e-03      -3.804161362136e+04      -3.823126972018e+04      -3.162652651099e-03      -3.818976935083e+04       3.196280091889e-03       3.196280091933e-03 
       7.755590137134e-01       1.762645375533e-03      -3.810277219584e+04      -3.829272998292e+04      -2.891298638498e-03      -3.825116340654e+04       3.175386267592e-03       3.175386267640e-03 
       7.787186603223e-01       1.751164666889e-03      -3.816366829814e+04      -3.835392728889e+04      -2.630801900769e-03      -3.831229466067e+04       3.154703979337e-03       3.154703979389e-03 
       7.818783069739e-01       1.739798740142e-03      -3.822427909306e+04      -3.841483848620e+04      -2.483421424519e-03      -3.837314001852e+04       3.134228269384e-03       3.134228269438e-03 
       7.850379536674e-01       1.728548176668e-03      -3.828465914486e+04      -3.847551859598e+04      -2.504743583265e-03      -3.843375441228e+04       3.113960620037e-03       3.113960620089e-03 
       7.881976004026e-01       1.717412113379e-03      -3.834482045667e+04      -3.853597936662e+04      -2.671247968911e-03      -3.849414962733e+04       3.093898958475e-03       3.093898958523e-03 
       7.913572471789e-01       1.706386562769e-03      -3.840471637004e+04      -3.859617407568e+04      -2.912868197204e-03      -3.855427896527e+04       3.074036575083e-03       3.074036575125e-03 
       7.945168939957e-01       1.695476207118e-03      -3.846448547439e+04      -3.865624174908e+04      -3.116377432950e-03      -3.861428134133e+04       3.054381616190e-03       3.054381616228e-03 
       7.976765408526e-01       1.684671598202e-03      -3.852395231238e+04      -3.871600609220e+04      -3.185740025732e-03      -3.867398064631e+04       3.034917211622e-03       3.034917211657e-03 
       8.008361877492e-01       1.673974153650e-03      -3.858318312853e+04      -3.877553344893e+04      -3.094169796797e-03      -3.873344318860e+04       3.015645857644e-03       3.015645857681e-03 
       8.039958346850e-01       1.663384157819e-03      -3.864222024215e+04      -3.883486597763e+04      -2.869252559367e-03      -3.879271113959e+04       2.996568072404e-03       2.996568072443e-03 
       8.071554816594e-01       1.652899947565e-03      -3.870106117185e+04      -3.889400059279e+04      -2.602597079748e-03      -3.885178151069e+04       2.977680861196e-03       2.977680861240e-03 
       8.103151286721e-01       1.642515417353e-03      -3.875959658150e+04      -3.895282879817e+04      -2.393342117770e-03      -3.891054570449e+04       2.958973256158e-03       2.958973256205e-03 
       8.134747757225e-01       1.632244887609e-03      -3.881820079861e+04      -3.901172517301e+04      -2.332328721852e-03      -3.896937814886e+04       2.940471042196e-03       2.940471042243e-03 
       8.166344228104e-01       1.622064903709e-03      -3.887634979170e+04      -3.907016378356e+04      -2.432633460049e-03      -3.902775336869e+04       2.922131796782e-03       2.922131796826e-03 
       8.197940699352e-01       1.611985404052e-03      -3.893431529700e+04      -3.912841765724e+04      -2.638444125965e-03      -3.908594410503e+04       2.903973671471e-03       2.903973671511e-03 
       8.229537170964e-01       1.602006284768e-03      -3.899212791852e+04      -3.918651742926e+04      -2.864051997442e-03      -3.914398097905e+04       2.885996381583e-03       2.885996381618e-03 
       8.261133642938e-01       1.592124062964e-03      -3.904973731349e+04      -3.924441256618e+04      -3.006095183940e-03      -3.920181350260e+04       2.868193684989e-03       2.868193685021e-03 
       8.292730115268e-01       1.582342010364e-03      -3.910725635741e+04      -3.930221650934e+04      -2.997701752303e-03      -3.925955499337e+04       2.850571391636e-03       2.850571391667e-03 
       8.324326587951e-01       1.572646417119e-03      -3.916437887001e+04      -3.935962244642e+04      -2.836759445934e-03      -3.931689883070e+04       2.833104845194e-03       2.833104845227e-03 
